tas,Year,Month,Country
4.24741,1980,11,BEL
2.78358,1980,12,BEL
2.32543,1981,1,BEL
1.3644,1981,2,BEL
8.56308,1981,3,BEL
8.60053,1981,4,BEL
12.9922,1981,5,BEL
14.7292,1981,6,BEL
16.6271,1981,7,BEL
17.1043,1981,8,BEL
14.955,1981,9,BEL
9.18131,1981,10,BEL
6.44766,1981,11,BEL
0.84863,1981,12,BEL
1.21361,1982,1,BEL
3.1662,1982,2,BEL
5.51339,1982,3,BEL
7.90069,1982,4,BEL
12.9297,1982,5,BEL
16.7272,1982,6,BEL
18.8719,1982,7,BEL
17.3881,1982,8,BEL
16.5698,1982,9,BEL
10.7555,1982,10,BEL
7.71309,1982,11,BEL
3.5492,1982,12,BEL
5.31329,1983,1,BEL
0.54056,1983,2,BEL
5.71721,1983,3,BEL
8.52202,1983,4,BEL
10.6974,1983,5,BEL
16.4439,1983,6,BEL
20.9544,1983,7,BEL
18.7802,1983,8,BEL
14.4038,1983,9,BEL
10.5546,1983,10,BEL
6.02737,1983,11,BEL
3.6939,1983,12,BEL
3.10137,1984,1,BEL
2.1426,1984,2,BEL
4.07759,1984,3,BEL
8.01516,1984,4,BEL
10.163,1984,5,BEL
14.2596,1984,6,BEL
16.7921,1984,7,BEL
18.1262,1984,8,BEL
13.4974,1984,9,BEL
11.2172,1984,10,BEL
8.6597,1984,11,BEL
4.00306,1984,12,BEL
-3.196,1985,1,BEL
-0.3407,1985,2,BEL
3.88953,1985,3,BEL
8.58066,1985,4,BEL
13.0152,1985,5,BEL
13.9946,1985,6,BEL
17.9014,1985,7,BEL
16.2747,1985,8,BEL
14.9545,1985,9,BEL
10.5485,1985,10,BEL
2.68583,1985,11,BEL
5.38899,1985,12,BEL
2.34503,1986,1,BEL
-3.6969,1986,2,BEL
4.44223,1986,3,BEL
6.18847,1986,4,BEL
13.3558,1986,5,BEL
16.8057,1986,6,BEL
17.5277,1986,7,BEL
16.2436,1986,8,BEL
11.8192,1986,9,BEL
11.6719,1986,10,BEL
7.47969,1986,11,BEL
4.42589,1986,12,BEL
-3.0537,1987,1,BEL
1.74242,1987,2,BEL
2.56556,1987,3,BEL
10.7551,1987,4,BEL
10.2308,1987,5,BEL
14.1171,1987,6,BEL
17.213,1987,7,BEL
16.7581,1987,8,BEL
15.5296,1987,9,BEL
11.0389,1987,10,BEL
5.94157,1987,11,BEL
3.69537,1987,12,BEL
5.64196,1988,1,BEL
3.91374,1988,2,BEL
5.15076,1988,3,BEL
9.01489,1988,4,BEL
14.1028,1988,5,BEL
15.026,1988,6,BEL
16.2465,1988,7,BEL
17.3736,1988,8,BEL
14.0159,1988,9,BEL
11.153,1988,10,BEL
5.29415,1988,11,BEL
6.45767,1988,12,BEL
3.83732,1989,1,BEL
4.52379,1989,2,BEL
8.46111,1989,3,BEL
7.1257,1989,4,BEL
15.0071,1989,5,BEL
15.8093,1989,6,BEL
18.6881,1989,7,BEL
18.02,1989,8,BEL
15.6042,1989,9,BEL
12.356,1989,10,BEL
5.44657,1989,11,BEL
4.66716,1989,12,BEL
4.36286,1990,1,BEL
7.46654,1990,2,BEL
8.22944,1990,3,BEL
8.31789,1990,4,BEL
14.6357,1990,5,BEL
15.1107,1990,6,BEL
17.6476,1990,7,BEL
19.5347,1990,8,BEL
13.1311,1990,9,BEL
12.1898,1990,10,BEL
6.10433,1990,11,BEL
3.08828,1990,12,BEL
2.88664,1991,1,BEL
-0.4115,1991,2,BEL
8.65782,1991,3,BEL
8.37746,1991,4,BEL
10.3137,1991,5,BEL
13.2851,1991,6,BEL
18.9938,1991,7,BEL
18.973,1991,8,BEL
16.0833,1991,9,BEL
10.2897,1991,10,BEL
5.36296,1991,11,BEL
3.09621,1991,12,BEL
2.22262,1992,1,BEL
4.36717,1992,2,BEL
6.79262,1992,3,BEL
8.79521,1992,4,BEL
15.1554,1992,5,BEL
16.6565,1992,6,BEL
18.3823,1992,7,BEL
18.563,1992,8,BEL
14.3878,1992,9,BEL
7.9168,1992,10,BEL
7.43548,1992,11,BEL
3.67727,1992,12,BEL
4.91141,1993,1,BEL
1.66141,1993,2,BEL
6.09094,1993,3,BEL
11.1687,1993,4,BEL
14.4166,1993,5,BEL
16.569,1993,6,BEL
16.8715,1993,7,BEL
16.1654,1993,8,BEL
13.3914,1993,9,BEL
9.07141,1993,10,BEL
2.52975,1993,11,BEL
4.92172,1993,12,BEL
4.4829,1994,1,BEL
2.40658,1994,2,BEL
7.57903,1994,3,BEL
8.55607,1994,4,BEL
12.6435,1994,5,BEL
16.1369,1994,6,BEL
21.4654,1994,7,BEL
18.19,1994,8,BEL
13.528,1994,9,BEL
9.83879,1994,10,BEL
9.89482,1994,11,BEL
5.45866,1994,12,BEL
3.55912,1995,1,BEL
6.43578,1995,2,BEL
5.39123,1995,3,BEL
8.90943,1995,4,BEL
13.2401,1995,5,BEL
14.8992,1995,6,BEL
20.7745,1995,7,BEL
20.1171,1995,8,BEL
13.7887,1995,9,BEL
13.3496,1995,10,BEL
6.59968,1995,11,BEL
0.66365,1995,12,BEL
1.07952,1996,1,BEL
0.86586,1996,2,BEL
3.60104,1996,3,BEL
9.71543,1996,4,BEL
10.8194,1996,5,BEL
16.2077,1996,6,BEL
17.0244,1996,7,BEL
17.5028,1996,8,BEL
12.658,1996,9,BEL
10.7486,1996,10,BEL
5.43559,1996,11,BEL
0.50761,1996,12,BEL
-0.9944,1997,1,BEL
5.86712,1997,2,BEL
8.28049,1997,3,BEL
8.20868,1997,4,BEL
13.0204,1997,5,BEL
15.9546,1997,6,BEL
17.5546,1997,7,BEL
20.9461,1997,8,BEL
14.9137,1997,9,BEL
10.0138,1997,10,BEL
6.7639,1997,11,BEL
4.70279,1997,12,BEL
4.06501,1998,1,BEL
5.52068,1998,2,BEL
7.36524,1998,3,BEL
8.87612,1998,4,BEL
15.0468,1998,5,BEL
16.2283,1998,6,BEL
16.6153,1998,7,BEL
17.5903,1998,8,BEL
14.9328,1998,9,BEL
9.77307,1998,10,BEL
3.52364,1998,11,BEL
4.13527,1998,12,BEL
4.85232,1999,1,BEL
2.9255,1999,2,BEL
7.3721,1999,3,BEL
9.74185,1999,4,BEL
14.6474,1999,5,BEL
15.5529,1999,6,BEL
19.5911,1999,7,BEL
18.1501,1999,8,BEL
17.5378,1999,9,BEL
10.4925,1999,10,BEL
5.75719,1999,11,BEL
4.14776,1999,12,BEL
3.52595,2000,1,BEL
5.51704,2000,2,BEL
6.80363,2000,3,BEL
9.98577,2000,4,BEL
14.7483,2000,5,BEL
16.7671,2000,6,BEL
15.5171,2000,7,BEL
18.3544,2000,8,BEL
15.8467,2000,9,BEL
11.1899,2000,10,BEL
7.57419,2000,11,BEL
5.46458,2000,12,BEL
3.02617,2001,1,BEL
4.41453,2001,2,BEL
6.08257,2001,3,BEL
8.06028,2001,4,BEL
14.6749,2001,5,BEL
15.4334,2001,6,BEL
18.8208,2001,7,BEL
19.1115,2001,8,BEL
12.9713,2001,9,BEL
14.016,2001,10,BEL
6.03424,2001,11,BEL
2.3906,2001,12,BEL
3.83317,2002,1,BEL
6.71598,2002,2,BEL
7.35566,2002,3,BEL
9.4676,2002,4,BEL
13.2354,2002,5,BEL
17.1275,2002,6,BEL
17.7505,2002,7,BEL
18.5755,2002,8,BEL
14.5844,2002,9,BEL
10.161,2002,10,BEL
8.2231,2002,11,BEL
4.01817,2002,12,BEL
1.90728,2003,1,BEL
2.14147,2003,2,BEL
8.12422,2003,3,BEL
10.1087,2003,4,BEL
13.7532,2003,5,BEL
19.8575,2003,6,BEL
19.5131,2003,7,BEL
20.1763,2003,8,BEL
15.1841,2003,9,BEL
7.91989,2003,10,BEL
7.80162,2003,11,BEL
4.16001,2003,12,BEL
2.95993,2004,1,BEL
4.65644,2004,2,BEL
6.09223,2004,3,BEL
10.4095,2004,4,BEL
12.4919,2004,5,BEL
16.1594,2004,6,BEL
17.3906,2004,7,BEL
18.967,2004,8,BEL
15.7055,2004,9,BEL
11.4332,2004,10,BEL
6.15773,2004,11,BEL
2.62262,2004,12,BEL
4.23645,2005,1,BEL
1.83508,2005,2,BEL
6.50821,2005,3,BEL
10.2598,2005,4,BEL
13.0542,2005,5,BEL
17.8698,2005,6,BEL
18.3897,2005,7,BEL
16.7754,2005,8,BEL
16.3811,2005,9,BEL
13.6476,2005,10,BEL
6.04408,2005,11,BEL
3.21775,2005,12,BEL
1.12087,2006,1,BEL
2.03449,2006,2,BEL
4.09822,2006,3,BEL
8.95087,2006,4,BEL
13.8394,2006,5,BEL
17.2187,2006,6,BEL
21.196,2006,7,BEL
16.3195,2006,8,BEL
18.059,2006,9,BEL
13.8423,2006,10,BEL
8.77731,2006,11,BEL
5.61205,2006,12,BEL
6.6051,2007,1,BEL
6.26747,2007,2,BEL
7.63275,2007,3,BEL
19.3031,2007,4,BEL
14.3967,2007,5,BEL
17.341,2007,6,BEL
17.1799,2007,7,BEL
17.2476,2007,8,BEL
13.9189,2007,9,BEL
10.2308,2007,10,BEL
6.36311,2007,11,BEL
3.5761,2007,12,BEL
5.75343,2008,1,BEL
5.45577,2008,2,BEL
5.94881,2008,3,BEL
8.77349,2008,4,BEL
15.9557,2008,5,BEL
16.3707,2008,6,BEL
18.0909,2008,7,BEL
17.6674,2008,8,BEL
13.6073,2008,9,BEL
10.1813,2008,10,BEL
6.60696,2008,11,BEL
2.46399,2008,12,BEL
0.17727,2009,1,BEL
3.02886,2009,2,BEL
6.27966,2009,3,BEL
12.056,2009,4,BEL
14.2462,2009,5,BEL
16.1774,2009,6,BEL
18.5488,2009,7,BEL
19.4116,2009,8,BEL
15.6046,2009,9,BEL
10.8077,2009,10,BEL
9.19025,2009,11,BEL
2.62809,2009,12,BEL
-0.4111,2010,1,BEL
2.01716,2010,2,BEL
6.13071,2010,3,BEL
9.91438,2010,4,BEL
10.9861,2010,5,BEL
17.1521,2010,6,BEL
19.2776,2010,7,BEL
17.131,2010,8,BEL
13.9124,2010,9,BEL
10.2742,2010,10,BEL
5.92407,2010,11,BEL
-0.8981,2010,12,BEL
3.32919,2011,1,BEL
4.64952,2011,2,BEL
7.23014,2011,3,BEL
15.1052,2011,4,BEL
14.6711,2011,5,BEL
16.7313,2011,6,BEL
16.3775,2011,7,BEL
17.5474,2011,8,BEL
16.3088,2011,9,BEL
11.7132,2011,10,BEL
7.92931,2011,11,BEL
5.81938,2011,12,BEL
4.64063,2012,1,BEL
0.22445,2012,2,BEL
8.57502,2012,3,BEL
8.31063,2012,4,BEL
14.1537,2012,5,BEL
15.3949,2012,6,BEL
17.3196,2012,7,BEL
19.3042,2012,8,BEL
14.3855,2012,9,BEL
10.7004,2012,10,BEL
6.82357,2012,11,BEL
4.7324,2012,12,BEL
1.78874,2013,1,BEL
1.06941,2013,2,BEL
2.73443,2013,3,BEL
8.52213,2013,4,BEL
10.9882,2013,5,BEL
15.5654,2013,6,BEL
20.0765,2013,7,BEL
18.6647,2013,8,BEL
14.6674,2013,9,BEL
12.4227,2013,10,BEL
6.15503,2013,11,BEL
5.47009,2013,12,BEL
5.52767,2014,1,BEL
6.08632,2014,2,BEL
8.7272,2014,3,BEL
11.9725,2014,4,BEL
13.2938,2014,5,BEL
16.7011,2014,6,BEL
19.3109,2014,7,BEL
16.3199,2014,8,BEL
16.23,2014,9,BEL
13.2817,2014,10,BEL
8.37,2014,11,BEL
4.60425,2014,12,BEL
3.32942,2015,1,BEL
2.92259,2015,2,BEL
6.44136,2015,3,BEL
9.837,2015,4,BEL
12.8243,2015,5,BEL
16.509,2015,6,BEL
19.1898,2015,7,BEL
19.304,2015,8,BEL
13.5631,2015,9,BEL
10.0262,2015,10,BEL
9.48786,2015,11,BEL
8.58506,2015,12,BEL
17.2999,1901,1,BMU
15.8,1901,2,BMU
17.5,1901,3,BMU
17.2,1901,4,BMU
20.2999,1901,5,BMU
23.7,1901,6,BMU
25.9,1901,7,BMU
26.6,1901,8,BMU
25.9,1901,9,BMU
23.7,1901,10,BMU
19.4,1901,11,BMU
17.9,1901,12,BMU
16.6,1902,1,BMU
15.8,1902,2,BMU
17.1,1902,3,BMU
17.9,1902,4,BMU
20.9,1902,5,BMU
23.7,1902,6,BMU
25.7999,1902,7,BMU
26.1,1902,8,BMU
25.4,1902,9,BMU
23.9,1902,10,BMU
21.2,1902,11,BMU
18.2999,1902,12,BMU
17.2,1903,1,BMU
17.6,1903,2,BMU
18.2999,1903,3,BMU
18.2999,1903,4,BMU
20.7999,1903,5,BMU
23.2999,1903,6,BMU
26,1903,7,BMU
26.4,1903,8,BMU
25.5,1903,9,BMU
23.4,1903,10,BMU
19.6,1903,11,BMU
17.1,1903,12,BMU
16.2999,1904,1,BMU
16,1904,2,BMU
17,1904,3,BMU
17.9,1904,4,BMU
21.1,1904,5,BMU
23.7,1904,6,BMU
25.6,1904,7,BMU
26.1,1904,8,BMU
25.6,1904,9,BMU
23.4,1904,10,BMU
19.7999,1904,11,BMU
17.6,1904,12,BMU
16.4,1905,1,BMU
15.4,1905,2,BMU
17.2,1905,3,BMU
18.1,1905,4,BMU
21.2999,1905,5,BMU
23.7,1905,6,BMU
25.9,1905,7,BMU
26.2,1905,8,BMU
25.7999,1905,9,BMU
23.7999,1905,10,BMU
20.4,1905,11,BMU
18.2999,1905,12,BMU
18.2999,1906,1,BMU
16.9,1906,2,BMU
16.9,1906,3,BMU
18.2999,1906,4,BMU
21.1,1906,5,BMU
23.6,1906,6,BMU
25.7,1906,7,BMU
26.7999,1906,8,BMU
26.5,1906,9,BMU
24.1,1906,10,BMU
20.4,1906,11,BMU
18.2,1906,12,BMU
18,1907,1,BMU
16.4,1907,2,BMU
17.7999,1907,3,BMU
17.2,1907,4,BMU
20.4,1907,5,BMU
23.2,1907,6,BMU
26,1907,7,BMU
26.4,1907,8,BMU
26.2,1907,9,BMU
23.2,1907,10,BMU
20.4,1907,11,BMU
18.6,1907,12,BMU
17.6,1908,1,BMU
16.6,1908,2,BMU
17.9,1908,3,BMU
18.7999,1908,4,BMU
21.2999,1908,5,BMU
23.7999,1908,6,BMU
26.2,1908,7,BMU
26.5,1908,8,BMU
25.6,1908,9,BMU
23.9,1908,10,BMU
20.7999,1908,11,BMU
18.7999,1908,12,BMU
18.2,1909,1,BMU
18.1,1909,2,BMU
17.2999,1909,3,BMU
18.6,1909,4,BMU
21,1909,5,BMU
24.1,1909,6,BMU
25.6,1909,7,BMU
26.2999,1909,8,BMU
25.6,1909,9,BMU
23.5,1909,10,BMU
21.1,1909,11,BMU
17.5,1909,12,BMU
17.6,1910,1,BMU
17.2,1910,2,BMU
18.2999,1910,3,BMU
18.9,1910,4,BMU
20.7999,1910,5,BMU
23.7,1910,6,BMU
25.9,1910,7,BMU
26.2999,1910,8,BMU
26,1910,9,BMU
24.4,1910,10,BMU
19.7999,1910,11,BMU
17.2999,1910,12,BMU
17.9,1911,1,BMU
17.2999,1911,2,BMU
17,1911,3,BMU
17.9,1911,4,BMU
21.1,1911,5,BMU
24,1911,6,BMU
26,1911,7,BMU
26.7,1911,8,BMU
26,1911,9,BMU
24,1911,10,BMU
20.5,1911,11,BMU
19,1911,12,BMU
16.6,1912,1,BMU
16.5,1912,2,BMU
17.4,1912,3,BMU
18.9,1912,4,BMU
21.1,1912,5,BMU
23.7,1912,6,BMU
25.9,1912,7,BMU
26.2999,1912,8,BMU
26.2,1912,9,BMU
24,1912,10,BMU
20.5,1912,11,BMU
19.2,1912,12,BMU
19.2999,1913,1,BMU
17.5,1913,2,BMU
18.4,1913,3,BMU
18.6,1913,4,BMU
20.4,1913,5,BMU
23.6,1913,6,BMU
26,1913,7,BMU
26.2999,1913,8,BMU
25.5,1913,9,BMU
23.9,1913,10,BMU
20.4,1913,11,BMU
18.6,1913,12,BMU
17.7999,1914,1,BMU
16.9,1914,2,BMU
16.5,1914,3,BMU
18.2,1914,4,BMU
21.2,1914,5,BMU
23.9,1914,6,BMU
25.7,1914,7,BMU
26.6,1914,8,BMU
25.4,1914,9,BMU
24.1,1914,10,BMU
20.5,1914,11,BMU
18.2,1914,12,BMU
17.9,1915,1,BMU
17.5,1915,2,BMU
16.2,1915,3,BMU
18.4,1915,4,BMU
21,1915,5,BMU
23.2,1915,6,BMU
25.7999,1915,7,BMU
26.4,1915,8,BMU
26.2999,1915,9,BMU
24.2999,1915,10,BMU
20.7,1915,11,BMU
17.7,1915,12,BMU
18.4,1916,1,BMU
17.2,1916,2,BMU
16.6,1916,3,BMU
18,1916,4,BMU
21.2,1916,5,BMU
23.6,1916,6,BMU
25.7999,1916,7,BMU
26.4,1916,8,BMU
25.7,1916,9,BMU
24,1916,10,BMU
20.6,1916,11,BMU
18.4,1916,12,BMU
17.7999,1917,1,BMU
16.7,1917,2,BMU
17.2,1917,3,BMU
18.2,1917,4,BMU
20.2999,1917,5,BMU
23.7,1917,6,BMU
25.7999,1917,7,BMU
26.6,1917,8,BMU
25.2999,1917,9,BMU
22.6,1917,10,BMU
19.7,1917,11,BMU
16.7999,1917,12,BMU
15.9,1918,1,BMU
17,1918,2,BMU
17.5,1918,3,BMU
18,1918,4,BMU
21.4,1918,5,BMU
23.4,1918,6,BMU
25.4,1918,7,BMU
26.6,1918,8,BMU
25.4,1918,9,BMU
24.2999,1918,10,BMU
20.6,1918,11,BMU
18.7999,1918,12,BMU
17.7999,1919,1,BMU
17.1,1919,2,BMU
17.5,1919,3,BMU
18.2,1919,4,BMU
21.2,1919,5,BMU
23.6,1919,6,BMU
25.7999,1919,7,BMU
26.5,1919,8,BMU
25.7999,1919,9,BMU
25.1,1919,10,BMU
20.7,1919,11,BMU
17.7999,1919,12,BMU
16.9,1920,1,BMU
16.6,1920,2,BMU
17.2,1920,3,BMU
18.1,1920,4,BMU
19.7999,1920,5,BMU
23.2999,1920,6,BMU
25.5,1920,7,BMU
26.5,1920,8,BMU
26.1,1920,9,BMU
24.1,1920,10,BMU
20.7,1920,11,BMU
18.7,1920,12,BMU
17.7999,1921,1,BMU
17.5,1921,2,BMU
18.9,1921,3,BMU
18.9,1921,4,BMU
20.5,1921,5,BMU
23.7,1921,6,BMU
25.7999,1921,7,BMU
26.2,1921,8,BMU
26.4,1921,9,BMU
23.7999,1921,10,BMU
21.2999,1921,11,BMU
18.5,1921,12,BMU
17.2999,1922,1,BMU
17.7,1922,2,BMU
17.7999,1922,3,BMU
18.5,1922,4,BMU
21.2,1922,5,BMU
24,1922,6,BMU
25.7999,1922,7,BMU
26,1922,8,BMU
25.6,1922,9,BMU
23.9,1922,10,BMU
20.5,1922,11,BMU
18.7999,1922,12,BMU
17.7999,1923,1,BMU
16.6,1923,2,BMU
17.5,1923,3,BMU
18.4,1923,4,BMU
21,1923,5,BMU
24.1,1923,6,BMU
25.7,1923,7,BMU
26.5,1923,8,BMU
26.1,1923,9,BMU
23.5,1923,10,BMU
20.2,1923,11,BMU
19.4,1923,12,BMU
17.6,1924,1,BMU
16.7,1924,2,BMU
16.7,1924,3,BMU
18.4,1924,4,BMU
20.7,1924,5,BMU
23.7999,1924,6,BMU
25.7,1924,7,BMU
26.6,1924,8,BMU
25.5,1924,9,BMU
23.4,1924,10,BMU
20.6,1924,11,BMU
18.5,1924,12,BMU
17.6,1925,1,BMU
18.2999,1925,2,BMU
17.7,1925,3,BMU
18.6,1925,4,BMU
20.9,1925,5,BMU
24.2,1925,6,BMU
25.9,1925,7,BMU
26.4,1925,8,BMU
26.2999,1925,9,BMU
23.6,1925,10,BMU
20.5,1925,11,BMU
18.2999,1925,12,BMU
17.5,1926,1,BMU
17.2999,1926,2,BMU
16.5,1926,3,BMU
18,1926,4,BMU
20.6,1926,5,BMU
23.5,1926,6,BMU
25.7999,1926,7,BMU
26.7,1926,8,BMU
25.9,1926,9,BMU
24,1926,10,BMU
20.6,1926,11,BMU
18.2999,1926,12,BMU
17.2999,1927,1,BMU
18.5,1927,2,BMU
17.5,1927,3,BMU
18,1927,4,BMU
21.1,1927,5,BMU
23.2,1927,6,BMU
25.6,1927,7,BMU
26.1,1927,8,BMU
25.9,1927,9,BMU
24.4,1927,10,BMU
21.2,1927,11,BMU
18.6,1927,12,BMU
17.5,1928,1,BMU
17.5,1928,2,BMU
17.5,1928,3,BMU
18.2999,1928,4,BMU
20.5,1928,5,BMU
23.9,1928,6,BMU
25.7999,1928,7,BMU
26.7,1928,8,BMU
25.7,1928,9,BMU
24.1,1928,10,BMU
20.6,1928,11,BMU
18.5,1928,12,BMU
18.1,1929,1,BMU
17,1929,2,BMU
18.1,1929,3,BMU
18.7999,1929,4,BMU
21.2,1929,5,BMU
23.7999,1929,6,BMU
25.7999,1929,7,BMU
26.2999,1929,8,BMU
25.7999,1929,9,BMU
23.6,1929,10,BMU
20.9,1929,11,BMU
18.5,1929,12,BMU
18.2999,1930,1,BMU
18,1930,2,BMU
17.2999,1930,3,BMU
18.2999,1930,4,BMU
21.5,1930,5,BMU
24.1,1930,6,BMU
26.2,1930,7,BMU
26.2999,1930,8,BMU
26.6,1930,9,BMU
23.5,1930,10,BMU
20.5,1930,11,BMU
18,1930,12,BMU
15.8,1931,1,BMU
15.6,1931,2,BMU
16.2,1931,3,BMU
18.2999,1931,4,BMU
21.1,1931,5,BMU
22.5,1931,6,BMU
25.4,1931,7,BMU
27.2,1931,8,BMU
26.5,1931,9,BMU
23,1931,10,BMU
20.2,1931,11,BMU
18.2,1931,12,BMU
17.7,1932,1,BMU
16,1932,2,BMU
16.2,1932,3,BMU
18,1932,4,BMU
20.2999,1932,5,BMU
23.1,1932,6,BMU
25.6,1932,7,BMU
26.2999,1932,8,BMU
24.5,1932,9,BMU
22.6,1932,10,BMU
20.7,1932,11,BMU
19.2999,1932,12,BMU
18.5,1933,1,BMU
16.7,1933,2,BMU
16.5,1933,3,BMU
18.2999,1933,4,BMU
21.1,1933,5,BMU
23.6,1933,6,BMU
25.7999,1933,7,BMU
25.7,1933,8,BMU
25.6,1933,9,BMU
23.9,1933,10,BMU
20.2999,1933,11,BMU
18.1,1933,12,BMU
17,1934,1,BMU
14.8,1934,2,BMU
18.2999,1934,3,BMU
19.4,1934,4,BMU
21.4,1934,5,BMU
23.7,1934,6,BMU
25.1,1934,7,BMU
25.9,1934,8,BMU
26.2999,1934,9,BMU
23.2999,1934,10,BMU
20.7,1934,11,BMU
17.5,1934,12,BMU
15.8,1935,1,BMU
16.2999,1935,2,BMU
16.6,1935,3,BMU
18.2999,1935,4,BMU
20.4,1935,5,BMU
23.4,1935,6,BMU
25.4,1935,7,BMU
25.2999,1935,8,BMU
25.7999,1935,9,BMU
23,1935,10,BMU
21.1,1935,11,BMU
16.7,1935,12,BMU
16.6,1936,1,BMU
15.3,1936,2,BMU
17.6,1936,3,BMU
18.7999,1936,4,BMU
20.4,1936,5,BMU
23.2,1936,6,BMU
25.9,1936,7,BMU
26.5,1936,8,BMU
25.7,1936,9,BMU
24.1,1936,10,BMU
20.6,1936,11,BMU
19,1936,12,BMU
19.9,1937,1,BMU
15.9,1937,2,BMU
16.7999,1937,3,BMU
17.5,1937,4,BMU
20.1,1937,5,BMU
23.4,1937,6,BMU
26.5,1937,7,BMU
27.9,1937,8,BMU
25.9,1937,9,BMU
23.7999,1937,10,BMU
20.6,1937,11,BMU
18.2999,1937,12,BMU
17.1,1938,1,BMU
16,1938,2,BMU
16.7,1938,3,BMU
18.6,1938,4,BMU
21.7,1938,5,BMU
24,1938,6,BMU
25.6,1938,7,BMU
26.7,1938,8,BMU
25.7999,1938,9,BMU
23.7999,1938,10,BMU
21.9,1938,11,BMU
18.7,1938,12,BMU
16.7999,1939,1,BMU
17.1,1939,2,BMU
17.2,1939,3,BMU
19,1939,4,BMU
21.4,1939,5,BMU
23.6,1939,6,BMU
24.7999,1939,7,BMU
26,1939,8,BMU
25.5,1939,9,BMU
23.2999,1939,10,BMU
20.2,1939,11,BMU
17.2999,1939,12,BMU
15,1940,1,BMU
14.6,1940,2,BMU
15.7,1940,3,BMU
17,1940,4,BMU
20,1940,5,BMU
23,1940,6,BMU
25.2999,1940,7,BMU
25.2999,1940,8,BMU
25.1,1940,9,BMU
22.2,1940,10,BMU
19.6,1940,11,BMU
18.2,1940,12,BMU
16.1,1941,1,BMU
15.5,1941,2,BMU
15.2,1941,3,BMU
17.2999,1941,4,BMU
19.2999,1941,5,BMU
22.5,1941,6,BMU
26.6,1941,7,BMU
26,1941,8,BMU
25.2999,1941,9,BMU
23.2999,1941,10,BMU
21.7999,1941,11,BMU
18.2999,1941,12,BMU
17.2,1942,1,BMU
14.7,1942,2,BMU
17.1,1942,3,BMU
17.7,1942,4,BMU
20.2,1942,5,BMU
23.5,1942,6,BMU
25.7,1942,7,BMU
26.7999,1942,8,BMU
26.1,1942,9,BMU
23.6,1942,10,BMU
20.5,1942,11,BMU
17.7999,1942,12,BMU
17.5,1943,1,BMU
16.2999,1943,2,BMU
17.2,1943,3,BMU
17.4,1943,4,BMU
20.2999,1943,5,BMU
24.5,1943,6,BMU
26,1943,7,BMU
26.1,1943,8,BMU
24.7,1943,9,BMU
23.1,1943,10,BMU
20.2999,1943,11,BMU
18,1943,12,BMU
16.6,1944,1,BMU
15.7,1944,2,BMU
17,1944,3,BMU
18.5,1944,4,BMU
21,1944,5,BMU
23.5,1944,6,BMU
25.7,1944,7,BMU
25.7999,1944,8,BMU
25.7999,1944,9,BMU
22.5,1944,10,BMU
18.5,1944,11,BMU
17.2999,1944,12,BMU
16,1945,1,BMU
15.8,1945,2,BMU
17.5,1945,3,BMU
19.7999,1945,4,BMU
20.1,1945,5,BMU
22.5,1945,6,BMU
25.9,1945,7,BMU
26.7999,1945,8,BMU
26,1945,9,BMU
23.4,1945,10,BMU
20.6,1945,11,BMU
17.5,1945,12,BMU
17.6,1946,1,BMU
15.5,1946,2,BMU
18.2999,1946,3,BMU
17.2999,1946,4,BMU
21.6,1946,5,BMU
22.4,1946,6,BMU
24.9,1946,7,BMU
25.7,1946,8,BMU
25.6,1946,9,BMU
23.7,1946,10,BMU
21.2,1946,11,BMU
18.7,1946,12,BMU
18.7999,1947,1,BMU
15.8,1947,2,BMU
15.8,1947,3,BMU
19.4,1947,4,BMU
21.2,1947,5,BMU
23.1,1947,6,BMU
26.4,1947,7,BMU
26.7,1947,8,BMU
26.2,1947,9,BMU
23.1,1947,10,BMU
19.9,1947,11,BMU
17.2999,1947,12,BMU
16.5,1948,1,BMU
16.7,1948,2,BMU
16.6,1948,3,BMU
18.2999,1948,4,BMU
21.1,1948,5,BMU
23.2999,1948,6,BMU
25.1,1948,7,BMU
26.2,1948,8,BMU
24.2,1948,9,BMU
22.9,1948,10,BMU
21.7999,1948,11,BMU
18.7999,1948,12,BMU
17.7,1949,1,BMU
17.1,1949,2,BMU
17.1,1949,3,BMU
18.6,1949,4,BMU
20.7999,1949,5,BMU
22.9,1949,6,BMU
25.6,1949,7,BMU
26.1,1949,8,BMU
25.2999,1949,9,BMU
23.9,1949,10,BMU
20.9,1949,11,BMU
18.2,1949,12,BMU
17.9,1950,1,BMU
16.9,1950,2,BMU
16.9,1950,3,BMU
17.7,1950,4,BMU
20.4,1950,5,BMU
23.2,1950,6,BMU
26.1,1950,7,BMU
26.2999,1950,8,BMU
25.1,1950,9,BMU
23.4,1950,10,BMU
21.2999,1950,11,BMU
18.7,1950,12,BMU
17.2,1951,1,BMU
16.9,1951,2,BMU
16,1951,3,BMU
18.5,1951,4,BMU
20.9,1951,5,BMU
23.2999,1951,6,BMU
26.1,1951,7,BMU
26.6,1951,8,BMU
26.1,1951,9,BMU
25,1951,10,BMU
21.2999,1951,11,BMU
18.7,1951,12,BMU
17.5,1952,1,BMU
16.6,1952,2,BMU
16.7999,1952,3,BMU
19.2999,1952,4,BMU
20.7,1952,5,BMU
24,1952,6,BMU
26.2999,1952,7,BMU
27.2,1952,8,BMU
